1	9472	10.636	NC_022518.1_Human_endogenous_retrovirus_K113_complete_genome
2	9472	10.636	AY037928.1_Human_endogenous_retrovirus_K113_complete_genome
3	9463	10.551	AY037929.1_Human_endogenous_retrovirus_K115_complete_genome
4	8412	 9.069	AY208746.1_Human_endogenous_retrovirus_HCML-ARV,_complete_genome
5	16569	 4.459	NC_012920.1_Homo_sapiens_mitochondrion,_complete_genome
6	153080	 2.723	NC_001716.2_Human_herpesvirus_7,_complete_genome
7	7713	 1.481	MH484165.1_Enterovirus_C96_isolate_3499/BRA-PA/10,_complete_genome
8	2634	 1.272	MN778685.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-330-30_ORF1_gene,_complete_cds
9	2642	 1.122	MN778157.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-108-32_ORF1_gene,_complete_cds
10	2660	 1.098	MN777551.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-35-91_ORF1_gene,_complete_cds
11	2590	 1.054	MN778061.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-644-39_ORF1_gene,_complete_cds
12	2665	 1.028	MN780300.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-611-189_ORF1_gene,_complete_cds
13	2684	 0.968	MN775801.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-468-13_ORF1_gene,_complete_cds
14	2575	 0.952	MN775159.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-460-14_ORF1_gene,_complete_cds
15	2664	 0.945	MN778147.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-813-509_ORF1_gene,_complete_cds
16	2564	 0.944	MN775586.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-128A-37_ORF1_gene,_complete_cds
17	2576	 0.925	MN776184.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-380-165_ORF1_gene,_complete_cds
18	2641	 0.914	MN777598.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-502-33_ORF1_gene,_complete_cds
19	2538	 0.892	MN778535.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-429-25_ORF1_gene,_complete_cds
20	2485	 0.884	MN777870.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-676-59_ORF1_gene,_complete_cds
21	2656	 0.884	MN778282.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-610-33_ORF1_gene,_complete_cds
22	2413	 0.875	MN777818.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-49-33_ORF1_gene,_complete_cds
23	2678	 0.874	MN778089.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-577-197_ORF1_gene,_complete_cds
24	2674	 0.874	MN776932.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-128A-35_ORF1_gene,_complete_cds
25	2620	 0.861	MN778579.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-640-33_ORF1_gene,_complete_cds
26	2616	 0.847	MN777678.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-713-0_ORF1_gene,_complete_cds
27	2583	 0.840	MN778482.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-131-19_ORF1_gene,_complete_cds
28	2685	 0.840	MN778179.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-275-77_ORF1_gene,_complete_cds
29	2637	 0.826	MN778617.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-87-83_ORF1_gene,_complete_cds
30	2516	 0.813	MN775654.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-480-10_ORF1_gene,_complete_cds
31	2748	 0.811	MN777676.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-711-4_ORF1_gene,_complete_cds
32	2546	 0.792	MN775678.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-594-122_ORF1_gene,_complete_cds
33	2601	 0.777	MN776073.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-398-36_ORF1_gene,_complete_cds
34	2561	 0.771	MN776672.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-587-291_ORF1_gene,_complete_cds
35	2599	 0.758	MN780177.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-254-90_ORF1_gene,_complete_cds
36	2558	 0.755	MN779124.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-247-55_ORF1_gene,_complete_cds
37	2582	 0.749	MN780356.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-102-77_ORF1_gene,_complete_cds
38	2466	 0.743	MN776929.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-123-75_ORF1_gene,_complete_cds
39	2581	 0.737	MN775794.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-263-43_ORF1_gene,_complete_cds
40	2572	 0.735	MN779682.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-458A-19_ORF1_gene,_complete_cds
41	2628	 0.732	MN780165.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-235-76_ORF1_gene,_complete_cds
42	2541	 0.731	MN778409.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-441-20_ORF1_gene,_complete_cds
43	2651	 0.727	MN777477.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-856-447_ORF1_gene,_complete_cds
44	2595	 0.726	MN779199.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-587-250_ORF1_gene,_complete_cds
45	2609	 0.721	MN779972.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-265-37_ORF1_gene,_complete_cds
46	2645	 0.721	MN776720.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-799-6_ORF1_gene,_complete_cds
47	2626	 0.721	MN777665.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-644-29_ORF1_gene,_complete_cds
48	2639	 0.719	MN778592.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-657-47_ORF1_gene,_complete_cds
49	2601	 0.713	MN778586.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-651-55_ORF1_gene,_complete_cds
50	2561	 0.712	MN779227.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-833-26_ORF1_gene,_complete_cds
51	2599	 0.707	MN779122.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-247-51_ORF1_gene,_complete_cds
52	2653	 0.705	MN777078.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-596-7_ORF1_gene,_complete_cds
53	2583	 0.703	MN779589.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-686-24_ORF1_gene,_complete_cds
54	2587	 0.698	MN778232.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-43-18_ORF1_gene,_complete_cds
55	2642	 0.697	MN778064.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-649-21_ORF1_gene,_complete_cds
56	2614	 0.696	MN777549.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-35-127_ORF1_gene,_complete_cds
57	2596	 0.696	MN778058.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-615-996_ORF1_gene,_complete_cds
58	2501	 0.695	MZ286069.1_Anelloviridae_sp._isolate_SP25_C4,_complete_genome
