1	7713	 2.416	MH484165.1_Enterovirus_C96_isolate_3499/BRA-PA/10,_complete_genome
2	2660	 1.936	MN777551.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-35-91_ORF1_gene,_complete_cds
3	2576	 1.839	MN776184.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-380-165_ORF1_gene,_complete_cds
4	2642	 1.775	MN778157.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-108-32_ORF1_gene,_complete_cds
5	2641	 1.687	MN777598.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-502-33_ORF1_gene,_complete_cds
6	2561	 1.648	MN776672.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-587-291_ORF1_gene,_complete_cds
7	2664	 1.582	MN778147.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-813-509_ORF1_gene,_complete_cds
8	2684	 1.534	MN775801.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-468-13_ORF1_gene,_complete_cds
9	2850	 1.515	MZ286191.1_Anelloviridae_sp._isolate_SP51_C15,_complete_genome
10	2597	 1.476	MN775368.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-302-23_ORF1_gene,_complete_cds
11	2590	 1.432	MN778061.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-644-39_ORF1_gene,_complete_cds
12	2653	 1.400	MN777600.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-509-10_ORF1_gene,_complete_cds
13	2575	 1.387	MN775159.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-460-14_ORF1_gene,_complete_cds
14	2564	 1.377	MN775586.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-128A-37_ORF1_gene,_complete_cds
15	2609	 1.347	MN779972.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-265-37_ORF1_gene,_complete_cds
16	2633	 1.327	MN776451.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-396-24_ORF1_gene,_complete_cds
17	2535	 1.317	MN778900.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-61-47_ORF1_gene,_complete_cds
18	2493	 1.311	MN776220.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-5A-49_ORF1_gene,_complete_cds
19	2587	 1.310	MN777631.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-587-264_ORF1_gene,_complete_cds
20	2695	 1.300	MN778109.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-113-32_ORF1_gene,_complete_cds
21	2565	 1.285	MN775679.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-601-19_ORF1_gene,_complete_cds
22	2633	 1.276	MN779787.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-842-16_ORF1_gene,_complete_cds
23	2552	 1.264	MN778370.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-298-26_ORF1_gene,_complete_cds
24	2538	 1.244	MN775807.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-522-16_ORF1_gene,_complete_cds
25	2686	 1.231	MN776126.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-394-19_ORF1_gene,_complete_cds
26	2564	 1.228	MN775961.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-127-31_ORF1_gene,_complete_cds
27	2691	 1.223	MN779610.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-248-14_ORF1_gene,_complete_cds
28	2748	 1.222	MN777676.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-711-4_ORF1_gene,_complete_cds
29	2583	 1.220	MN779589.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-686-24_ORF1_gene,_complete_cds
30	2637	 1.220	MN776400.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-349-72_ORF1_gene,_complete_cds
31	2588	 1.206	MN778713.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-365-46_ORF1_gene,_complete_cds
32	7586	 1.198	MH118029.1_Enterovirus_A76_strain_10-3291-2,_complete_genome
33	2556	 1.181	MN775788.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-10-33_ORF1_gene,_complete_cds
34	2466	 1.179	MN776929.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-123-75_ORF1_gene,_complete_cds
35	2641	 1.140	MN779592.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-780-14_ORF1_gene,_complete_cds
36	2355	 1.137	MN775122.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-11-90_ORF1_gene,_complete_cds
37	2930	 1.136	MN769502.1_MAG:_TTV-like_mini_virus_isolate_SAfiA-567-15,_complete_genome
38	2583	 1.133	MN777383.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-353-106_ORF1_gene,_complete_cds
39	2738	 1.131	MN778052.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-611-197_ORF1_gene,_complete_cds
40	2620	 1.129	MN776080.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-578-56_ORF1_gene,_complete_cds
41	2522	 1.128	MN776728.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-122-40_ORF1_gene,_complete_cds
42	2664	 1.125	MN777125.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-709-8_ORF1_gene,_complete_cds
43	2587	 1.120	MN778232.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-43-18_ORF1_gene,_complete_cds
44	2485	 1.116	MN777870.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-676-59_ORF1_gene,_complete_cds
45	2662	 1.113	MN776733.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-276-12_ORF1_gene,_complete_cds
46	2550	 1.110	MN779269.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-442-49_ORF1_gene,_complete_cds
47	2583	 1.100	MN776926.1_MAG:_Torque_teno_midi_virus_isolate_SAfiA-121-29_ORF1_gene,_complete_cds
